Salesforce Account Name,Simplified Platform Tier,Account Type,Is Ela Subscription,Is Pbf,Account Connections Cost,Account DLW Cost,Account Annualized Cost,Annualized Revenue,Account Cost Margin,# of Syncing Connections,Total Donkey Runtime (hrs),Minimum ARR (70% Margin - Compute),Ideal ARR (95% Margin - Compute),Account Connections Cost (Grand Total),Account DLW Cost (Grand Total),Account Annualized Cost (Grand Total),Annualized Revenue (Grand Total),Account Cost Margin (Grand Total),# of Syncing Connections (Grand Total),Total Donkey Runtime (hrs) (Grand Total),Minimum ARR (70% Margin - Compute) (Grand Total),Ideal ARR (95% Margin - Compute) (Grand Total)
Smeetz SA,Standard,Customer,false,false,179.72847609288868,0.0,179.72847609288868,2025.0000000000002,0.9112451969911661,7,66.26405305555556,599.094920309629,3594.5695218577735,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
SAI360,Freemium,Customer,false,false,179.48674521510787,0.0,179.48674521510787,0.0,,6,146.12554722222225,598.2891507170262,3589.7349043021572,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Magnifi by TIFIN,Standard,Customer,false,false,179.44673735798477,0.0,179.44673735798477,1478.76,0.8786505333130563,12,59.31621138888889,598.1557911932827,3588.9347471596952,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Hunnee_Commerce_LLC,Freemium,Prospect,false,false,179.38253937761283,0.0,179.38253937761283,0.0,,8,28.170286388888893,597.9417979253761,3587.6507875522566,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
TeleTracking,Standard,Customer,false,false,179.17130901245727,0.0,179.17130901245727,16569.0,0.9891863534907082,7,59.836106666666666,597.2376967081909,3583.426180249145,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Money_Talks_News,Standard,Customer,false,false,179.13782452479876,0.0,179.13782452479876,2459.04,0.9271513173739351,9,98.04454888888887,597.1260817493293,3582.756490495975,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
BOT,,Prospect,false,false,179.12808509364416,0.0,179.12808509364416,0.0,,24,20.775845,597.0936169788139,3582.561701872883,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
BESTSELLER,Enterprise,Customer,false,false,179.12410711472225,0.0,179.12410711472225,14072.639999999994,0.9872714638394272,83,183.90493083333337,597.0803570490742,3582.4821422944447,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Branch Metrics Inc,Standard,Customer,false,false,179.0095420033341,0.0,179.0095420033341,8910.12,0.9799094128919326,8,22.533668611111114,596.698473344447,3580.190840066682,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Armis,Enterprise,Customer,false,false,179.00866429032695,0.0,179.00866429032695,33348.12,0.9946321212622983,7,28.377333333333333,596.6955476344232,3580.173285806539,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Corel Corporation,Enterprise,Customer,false,false,178.89624720638426,0.0,178.89624720638426,25468.440000000002,0.992975767373016,10,44.197184722222225,596.3208240212809,3577.924944127685,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Hapday,Freemium,Prospect,false,false,178.82120414303097,0.0,178.82120414303097,0.0,,16,162.44790250000003,596.0706804767699,3576.4240828606194,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Hint Health,Standard,Customer,false,false,178.5740168135747,0.0,178.5740168135747,7506.24,0.9762099244343939,10,73.016675,595.2467227119157,3571.480336271494,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Painter_Marketing_Pros,Freemium,Customer,false,false,178.44008771938664,0.0,178.44008771938664,0.0,,4,64.74756722222222,594.8002923979554,3568.8017543877327,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Cohere,Standard,Customer,false,false,178.3654913275191,0.0,178.3654913275191,26607.84,0.9932965061678243,4,87.01821138888887,594.551637758397,3567.309826550382,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Electrolux,Standard,Customer,false,false,178.31022278723398,0.0,178.31022278723398,1977.7199999999998,0.9098405119090498,6,175.6060511111111,594.36740929078,3566.2044557446793,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
wartenummer.at / ABC Data Systems e.U.,Freemium,Customer,false,false,178.30760154894352,0.0,178.30760154894352,0.0,,6,35.87867805555556,594.3586718298118,3566.1520309788702,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Pattern Jobs,Standard,Customer,false,false,178.27800239688082,0.0,178.27800239688082,939.72,0.8102860401003694,12,53.573166944444445,594.2600079896027,3565.560047937616,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Bluwalk,Freemium,Prospect,false,false,178.23728403015463,0.0,178.23728403015463,0.0,,5,56.3132325,594.1242801005154,3564.7456806030923,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
S2G Advisors,Standard,Customer,false,false,178.1115486849263,0.0,178.1115486849263,8913.72,0.980018269736437,5,18.890363888888885,593.7051622830877,3562.2309736985258,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Deck_Builder_Marketers,Freemium,Prospect,false,false,178.09735296775523,0.0,178.09735296775523,0.0,,7,183.5367102777778,593.6578432258508,3561.9470593551046,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Mark_My_Words_Media,Standard,Customer,false,false,178.04484395046578,0.0,178.04484395046578,3637.6800000000003,0.9510553858639391,8,67.7544236111111,593.4828131682193,3560.8968790093154,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
WeNet Group,Freemium,Prospect,false,false,177.9297441037853,0.0,177.9297441037853,0.0,,2,26.38976805555555,593.0991470126178,3558.594882075706,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
ImportYeti,Freemium,Prospect,false,false,177.92131358921836,0.0,177.92131358921836,0.0,,3,41.216784444444436,593.0710452973946,3558.426271784367,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
TC_Group,Standard,Customer,false,false,177.70575555319533,0.0,177.70575555319533,79.56,-1.2336067817143705,45,61.47057722222223,592.3525185106512,3554.1151110639066,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Nov_in,Standard,Customer,false,false,177.66109257402067,0.0,177.66109257402067,725.64,0.755166346157846,11,61.206244722222216,592.2036419134023,3553.221851480413,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Flipp Corp.,Enterprise,Customer,false,false,177.2549088508378,0.0,177.2549088508378,534.6,0.6684345139340857,2,32.61461499999999,590.8496961694594,3545.098177016756,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Grupo Salta edu,Standard,Customer,false,false,177.15200317508175,0.0,177.15200317508175,5064.36,0.9650198636796986,5,155.73131750000005,590.5066772502726,3543.040063501635,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Duck Camp,Standard,Customer,false,false,176.92492877593736,0.0,176.92492877593736,43715.64,0.9959528230908677,32,88.92881666666668,589.7497625864579,3538.498575518747,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
High_Link,Standard,Customer,false,false,176.87851877435406,0.0,176.87851877435406,3472.5600000000004,0.9490639416527421,9,53.051406666666665,589.5950625811803,3537.570375487081,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
FD Mediagroep,Standard,Customer,false,false,176.7000030969773,0.0,176.7000030969773,18464.64,0.9904303575321817,4,53.70344972222222,589.0000103232577,3534.000061939546,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
INDIGO GROUP,Freemium,Prospect,false,false,176.69461778470287,0.0,176.69461778470287,0.0,,7,56.93727888888888,588.9820592823429,3533.892355694057,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Global Guardian,Standard,Customer,false,false,176.46629436607228,0.0,176.46629436607228,4307.04,0.9590284059664939,3,122.32584166666668,588.2209812202409,3529.3258873214454,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Evergreen,Standard,Customer,false,false,176.40303895201234,0.0,176.40303895201234,10061.879999999997,0.9824681829884662,7,52.10973277777778,588.0101298400411,3528.0607790402464,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
H+K Strategies,Freemium,Prospect,false,false,176.28998001821813,0.0,176.28998001821813,0.0,,2,156.1479519444444,587.6332667273938,3525.7996003643625,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
DIGGLE,Standard,Customer,false,false,176.06037101193127,0.0,176.06037101193127,8332.2,0.9788698817824907,18,39.870154444444445,586.8679033731042,3521.207420238625,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Envision Cold,Standard,Customer,false,false,176.0022302893853,0.0,176.0022302893853,9094.2,0.9806467605408519,4,42.79529083333333,586.6741009646177,3520.0446057877057,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Line_Capital,Freemium,Prospect,false,false,175.69747675419467,0.0,175.69747675419467,0.0,,4,18.56833111111111,585.6582558473156,3513.9495350838934,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
DATUM STUDIO 株式会社 (Customer),BCF,Customer,false,false,175.69386960540535,0.0,175.69386960540535,7099.68,0.9752532692170062,9,17.362771388888888,585.6462320180178,3513.877392108107,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
"Riverbridge Partners, LLC",Freemium,Prospect,false,false,175.67974715275056,0.0,175.67974715275056,0.0,,5,92.31724944444444,585.5991571758352,3513.5949430550113,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Actionary_Limited,,Customer,false,false,175.65498669132117,0.0,175.65498669132117,0.0,,4,46.271211111111114,585.5166223044039,3513.0997338264233,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Empire_Tours_and_Productions,Freemium,Prospect,false,false,175.59063687116122,0.0,175.59063687116122,0.0,,5,27.451931111111126,585.3021229038708,3511.8127374232245,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Cleanhub,Freemium,Prospect,false,false,175.51043846674693,0.0,175.51043846674693,0.0,,3,30.447414444444444,585.0347948891565,3510.2087693349386,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
migrando.de,Freemium,Customer,false,false,175.49940011611392,0.0,175.49940011611392,0.0,,2,50.869385833333325,584.9980003870464,3509.988002322278,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
"Milo's Tea Company, Inc.",Standard,Customer,false,false,175.40695764418527,0.0,175.40695764418527,10891.32,0.9838947935012299,14,77.80733361111113,584.6898588139509,3508.1391528837053,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Healthforce,Standard,Customer,false,false,175.34920344062886,0.0,175.34920344062886,309.84000000000003,0.4340653129336792,40,55.24958944444446,584.4973448020962,3506.984068812577,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Steamboat_Group,Standard,Customer,false,false,175.28726755813634,0.0,175.28726755813634,555.36,0.6843718172750355,18,149.89457611111106,584.2908918604545,3505.7453511627264,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Intelligent Debt Management,Standard,Customer,false,false,175.21265347172528,0.0,175.21265347172528,18084.0,0.990311178197759,14,85.6370713888889,584.0421782390843,3504.2530694345055,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Concinnity_Digital,Freemium,Prospect,false,false,175.03409983236287,0.0,175.03409983236287,0.0,,20,121.85542388888888,583.4469994412096,3500.681996647257,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
